RowId,ItemId,ContentFinderConditionId,Quantity,FightNo,CofferNo
4738,33917,794,1,1,0
4739,34830,794,1,2,0
4740,34831,794,1,2,0
4741,34832,794,1,2,0
4742,34834,794,1,2,0
4743,34833,794,1,2,0
4744,34835,794,1,2,0
4745,34836,794,1,2,0
4746,34837,794,1,2,0
4747,34839,794,1,2,0
4748,34838,794,1,2,0
4749,35981,794,1,2,0
4750,36353,794,1,2,0
4751,34830,784,1,0,0
4752,34831,784,1,0,0
4753,34832,784,1,0,0
4754,34834,784,1,0,0
4755,34833,784,1,0,0
4756,34835,784,1,0,0
4757,34836,784,1,0,0
4758,34837,784,1,0,0
4759,34839,784,1,0,0
4760,34838,784,1,0,0
4761,34840,784,1,1,0
4762,34841,784,1,1,0
4763,34842,784,1,1,0
4764,34844,784,1,1,0
4765,34843,784,1,1,0
4766,34845,784,1,1,0
4767,34846,784,1,1,0
4768,34847,784,1,1,0
4769,34849,784,1,1,0
4770,34848,784,1,1,0
4771,33919,784,1,1,0
4772,33920,784,1,1,0
4773,33918,784,1,1,0
4774,33928,784,1,1,0
4775,33929,784,1,1,0
4776,33921,784,1,1,0
4777,33917,784,1,1,0
4778,34830,784,1,2,0
4779,34831,784,1,2,0
4780,34832,784,1,2,0
4781,34834,784,1,2,0
4782,34833,784,1,2,0
4783,34835,784,1,2,0
4784,34836,784,1,2,0
4785,34837,784,1,2,0
4786,34839,784,1,2,0
4787,34838,784,1,2,0
4788,35973,784,1,2,0
4789,37166,844,1,0,0
4790,37172,844,1,0,0
4791,37178,844,1,0,0
4792,37190,844,1,0,0
4793,37184,844,1,0,0
4794,37202,844,1,0,0
4795,37196,844,1,0,0
4796,37167,844,1,0,0
4797,37173,844,1,0,0
4798,37179,844,1,0,0
4799,37191,844,1,0,0
4800,37185,844,1,0,0
4801,37203,844,1,0,0
4802,37197,844,1,0,0
4803,37218,844,1,0,0
4804,37219,844,1,0,0
4805,37220,844,1,0,0
4806,37222,844,1,0,0
4807,37221,844,1,0,0
4808,37223,844,1,0,0
4809,37224,844,1,0,0
4810,37225,844,1,0,0
4811,37227,844,1,0,0
4812,37226,844,1,0,0
4813,33919,844,1,0,0
4814,33920,844,1,0,0
4815,33918,844,1,0,0
4816,33928,844,1,0,0
4817,33929,844,1,0,0
4818,33921,844,1,0,0
4819,33917,844,1,0,0
4820,37168,844,1,1,0
4821,37174,844,1,1,0
4822,37180,844,1,1,0
4823,37192,844,1,1,0
4824,37186,844,1,1,0
4825,37204,844,1,1,0
4826,37198,844,1,1,0
4827,37170,844,1,1,0
4828,37176,844,1,1,0
4829,37182,844,1,1,0
4830,37194,844,1,1,0
4831,37188,844,1,1,0
4832,37206,844,1,1,0
4833,37200,844,1,1,0
4834,37208,844,1,1,0
4835,37209,844,1,1,0
4836,37210,844,1,1,0
4837,37212,844,1,1,0
4838,37211,844,1,1,0
4839,37213,844,1,1,0
4840,37214,844,1,1,0
4841,37215,844,1,1,0
4842,37217,844,1,1,0
4843,37216,844,1,1,0
4844,37167,844,1,2,0
4845,37173,844,1,2,0
4846,37179,844,1,2,0
4847,37191,844,1,2,0
4848,37185,844,1,2,0
4849,37203,844,1,2,0
4850,37197,844,1,2,0
4851,37169,844,1,2,0
4852,37175,844,1,2,0
4853,37181,844,1,2,0
4854,37193,844,1,2,0
4855,37187,844,1,2,0
4856,37205,844,1,2,0
4857,37199,844,1,2,0
4858,41140,844,1,2,0
4859,36854,844,1,2,0
4860,37411,844,1,2,0
4861,38156,869,1,0,0
4862,38161,869,1,0,0
4863,38166,869,1,0,0
4864,38176,869,1,0,0
4865,38171,869,1,0,0
4866,38186,869,1,0,0
4867,38181,869,1,0,0
4868,38157,869,1,0,0
4869,38162,869,1,0,0
4870,38167,869,1,0,0
4871,38177,869,1,0,0
4872,38172,869,1,0,0
4873,38187,869,1,0,0
4874,38182,869,1,0,0
4875,38201,869,1,0,0
4876,38202,869,1,0,0
4877,38203,869,1,0,0
4878,38205,869,1,0,0
4879,38204,869,1,0,0
4880,38206,869,1,0,0
4881,38207,869,1,0,0
4882,38208,869,1,0,0
4883,38210,869,1,0,0
4884,38209,869,1,0,0
4885,33919,869,1,0,0
4886,33920,869,1,0,0
4887,33918,869,1,0,0
4888,33928,869,1,0,0
4889,33929,869,1,0,0
4890,33921,869,1,0,0
4891,33917,869,1,0,0
4892,38158,869,1,1,0
4893,38163,869,1,1,0
4894,38168,869,1,1,0
4895,38178,869,1,1,0
4896,38173,869,1,1,0
4897,38188,869,1,1,0
4898,38183,869,1,1,0
4899,38160,869,1,1,0
4900,38165,869,1,1,0
4901,38170,869,1,1,0
4902,38180,869,1,1,0
4903,38175,869,1,1,0
4904,38190,869,1,1,0
4905,38185,869,1,1,0
4906,38191,869,1,1,0
4907,38192,869,1,1,0
4908,38193,869,1,1,0
4909,38195,869,1,1,0
4910,38194,869,1,1,0
4911,38196,869,1,1,0
4912,38197,869,1,1,0
4913,38198,869,1,1,0
4914,38200,869,1,1,0
4915,38199,869,1,1,0
4916,38157,869,1,2,0
4917,38162,869,1,2,0
4918,38167,869,1,2,0
4919,38177,869,1,2,0
4920,38172,869,1,2,0
4921,38187,869,1,2,0
4922,38182,869,1,2,0
4923,38159,869,1,2,0
4924,38164,869,1,2,0
4925,38169,869,1,2,0
4926,38179,869,1,2,0
4927,38174,869,1,2,0
4928,38189,869,1,2,0
4929,38184,869,1,2,0
4930,40753,869,1,2,0
4931,41102,869,1,2,0
4932,38448,869,1,2,0
4933,38630,869,1,2,0
4934,38631,869,1,2,0
4935,38957,896,1,0,0
4936,38962,896,1,0,0
4937,38967,896,1,0,0
4938,38977,896,1,0,0
4939,38972,896,1,0,0
4940,38987,896,1,0,0
4941,38982,896,1,0,0
4942,38958,896,1,0,0
4943,38963,896,1,0,0
4944,38968,896,1,0,0
4945,38978,896,1,0,0
4946,38973,896,1,0,0
4947,38988,896,1,0,0
4948,38983,896,1,0,0
4949,39002,896,1,0,0
4950,39003,896,1,0,0
4951,39004,896,1,0,0
4952,39006,896,1,0,0
4953,39005,896,1,0,0
4954,39007,896,1,0,0
4955,39008,896,1,0,0
4956,39009,896,1,0,0
4957,39011,896,1,0,0
4958,39010,896,1,0,0
4959,33919,896,1,0,0
4960,33920,896,1,0,0
4961,33918,896,1,0,0
4962,33928,896,1,0,0
4963,33929,896,1,0,0
4964,33921,896,1,0,0
4965,33917,896,1,0,0
4966,38959,896,1,1,0
4967,38964,896,1,1,0
4968,38969,896,1,1,0
4969,38979,896,1,1,0
4970,38974,896,1,1,0
4971,38989,896,1,1,0
4972,38984,896,1,1,0
4973,38961,896,1,1,0
4974,38966,896,1,1,0
4975,38971,896,1,1,0
4976,38981,896,1,1,0
4977,38976,896,1,1,0
4978,38991,896,1,1,0
4979,38986,896,1,1,0
4980,38992,896,1,1,0
4981,38993,896,1,1,0
4982,38994,896,1,1,0
4983,38996,896,1,1,0
4984,38995,896,1,1,0
4985,38997,896,1,1,0
4986,38998,896,1,1,0
4987,38999,896,1,1,0
4988,39001,896,1,1,0
4989,39000,896,1,1,0
4990,38958,896,1,2,0
4991,38963,896,1,2,0
4992,38968,896,1,2,0
4993,38978,896,1,2,0
4994,38973,896,1,2,0
4995,38988,896,1,2,0
4996,38983,896,1,2,0
4997,38960,896,1,2,0
4998,38965,896,1,2,0
4999,38970,896,1,2,0
5000,38980,896,1,2,0
5001,38975,896,1,2,0
5002,38990,896,1,2,0
5003,38985,896,1,2,0
5004,40754,896,1,2,0
5005,41097,896,1,2,0
5006,39478,896,1,2,0
5007,39598,896,1,2,0
5008,40240,822,1,0,0
5009,40245,822,1,0,0
5010,40250,822,1,0,0
5011,40260,822,1,0,0
5012,40255,822,1,0,0
5013,40270,822,1,0,0
5014,40265,822,1,0,0
5015,40241,822,1,0,0
5016,40246,822,1,0,0
5017,40251,822,1,0,0
5018,40261,822,1,0,0
5019,40256,822,1,0,0
5020,40271,822,1,0,0
5021,40266,822,1,0,0
5022,40285,822,1,0,0
5023,40286,822,1,0,0
5024,40287,822,1,0,0
5025,40289,822,1,0,0
5026,40288,822,1,0,0
5027,40290,822,1,0,0
5028,40291,822,1,0,0
5029,40292,822,1,0,0
5030,40294,822,1,0,0
5031,40293,822,1,0,0
5032,33919,822,1,0,0
5033,33920,822,1,0,0
5034,33918,822,1,0,0
5035,33928,822,1,0,0
5036,33929,822,1,0,0
5037,33921,822,1,0,0
5038,33917,822,1,0,0
5039,40242,822,1,1,0
5040,40247,822,1,1,0
5041,40252,822,1,1,0
5042,40262,822,1,1,0
5043,40257,822,1,1,0
5044,40272,822,1,1,0
5045,40267,822,1,1,0
5046,40244,822,1,1,0
5047,40249,822,1,1,0
5048,40254,822,1,1,0
5049,40264,822,1,1,0
5050,40259,822,1,1,0
5051,40274,822,1,1,0
5052,40269,822,1,1,0
5053,40275,822,1,1,0
5054,40276,822,1,1,0
5055,40277,822,1,1,0
5056,40279,822,1,1,0
5057,40278,822,1,1,0
5058,40280,822,1,1,0
5059,40281,822,1,1,0
5060,40282,822,1,1,0
5061,40284,822,1,1,0
5062,40283,822,1,1,0
5063,40241,822,1,2,0
5064,40246,822,1,2,0
5065,40251,822,1,2,0
5066,40261,822,1,2,0
5067,40256,822,1,2,0
5068,40271,822,1,2,0
5069,40266,822,1,2,0
5070,40243,822,1,2,0
5071,40248,822,1,2,0
5072,40253,822,1,2,0
5073,40263,822,1,2,0
5074,40258,822,1,2,0
5075,40273,822,1,2,0
5076,40268,822,1,2,0
5077,40369,822,1,2,0
5078,40706,822,1,2,0
5079,40765,823,1,0,0
5080,40770,823,1,0,0
5081,40775,823,1,0,0
5082,40785,823,1,0,0
5083,40780,823,1,0,0
5084,40795,823,1,0,0
5085,40790,823,1,0,0
5086,40766,823,1,0,0
5087,40771,823,1,0,0
5088,40776,823,1,0,0
5089,40786,823,1,0,0
5090,40781,823,1,0,0
5091,40796,823,1,0,0
5092,40791,823,1,0,0
5093,40810,823,1,0,0
5094,40811,823,1,0,0
5095,40812,823,1,0,0
5096,40814,823,1,0,0
5097,40813,823,1,0,0
5098,40815,823,1,0,0
5099,40816,823,1,0,0
5100,40817,823,1,0,0
5101,40819,823,1,0,0
5102,40818,823,1,0,0
5103,33919,823,1,0,0
5104,33932,823,1,0,0
5105,33920,823,1,0,0
5106,33933,823,1,0,0
5107,33918,823,1,0,0
5108,33931,823,1,0,0
5109,33928,823,1,0,0
5110,33941,823,1,0,0
5111,33929,823,1,0,0
5112,33942,823,1,0,0
5113,33921,823,1,0,0
5114,33934,823,1,0,0
5115,33917,823,1,0,0
5116,33930,823,1,0,0
5117,40767,823,1,1,0
5118,40772,823,1,1,0
5119,40777,823,1,1,0
5120,40787,823,1,1,0
5121,40782,823,1,1,0
5122,40797,823,1,1,0
5123,40792,823,1,1,0
5124,40769,823,1,1,0
5125,40774,823,1,1,0
5126,40779,823,1,1,0
5127,40789,823,1,1,0
5128,40784,823,1,1,0
5129,40799,823,1,1,0
5130,40794,823,1,1,0
5131,40800,823,1,1,0
5132,40801,823,1,1,0
5133,40802,823,1,1,0
5134,40804,823,1,1,0
5135,40803,823,1,1,0
5136,40805,823,1,1,0
5137,40806,823,1,1,0
5138,40807,823,1,1,0
5139,40809,823,1,1,0
5140,40808,823,1,1,0
5141,33932,823,1,1,0
5142,33933,823,1,1,0
5143,33931,823,1,1,0
5144,33941,823,1,1,0
5145,33942,823,1,1,0
5146,33934,823,1,1,0
5147,33930,823,1,1,0
5148,40766,823,1,2,0
5149,40771,823,1,2,0
5150,40776,823,1,2,0
5151,40786,823,1,2,0
5152,40781,823,1,2,0
5153,40796,823,1,2,0
5154,40791,823,1,2,0
5155,40768,823,1,2,0
5156,40773,823,1,2,0
5157,40778,823,1,2,0
5158,40788,823,1,2,0
5159,40783,823,1,2,0
5160,40798,823,1,2,0
5161,40793,823,1,2,0
5162,41477,823,1,2,0
5163,41657,823,1,2,0
5164,41935,826,1,0,0
5165,41940,826,1,0,0
5166,41945,826,1,0,0
5167,41955,826,1,0,0
5168,41950,826,1,0,0
5169,41965,826,1,0,0
5170,41960,826,1,0,0
5171,41939,826,1,0,0
5172,41944,826,1,0,0
5173,41949,826,1,0,0
5174,41959,826,1,0,0
5175,41954,826,1,0,0
5176,41969,826,1,0,0
5177,41964,826,1,0,0
5178,41980,826,1,0,0
5179,41981,826,1,0,0
5180,41982,826,1,0,0
5181,41984,826,1,0,0
5182,41983,826,1,0,0
5183,41985,826,1,0,0
5184,41986,826,1,0,0
5185,41987,826,1,0,0
5186,41989,826,1,0,0
5187,41988,826,1,0,0
5188,41937,826,1,1,0
5189,41942,826,1,1,0
5190,41947,826,1,1,0
5191,41957,826,1,1,0
5192,41952,826,1,1,0
5193,41967,826,1,1,0
5194,41962,826,1,1,0
5195,41938,826,1,1,0
5196,41943,826,1,1,0
5197,41948,826,1,1,0
5198,41958,826,1,1,0
5199,41953,826,1,1,0
5200,41968,826,1,1,0
5201,41963,826,1,1,0
5202,41970,826,1,1,0
5203,41971,826,1,1,0
5204,41972,826,1,1,0
5205,41974,826,1,1,0
5206,41973,826,1,1,0
5207,41975,826,1,1,0
5208,41976,826,1,1,0
5209,41977,826,1,1,0
5210,41979,826,1,1,0
5211,41978,826,1,1,0
5212,41915,826,1,2,0
5213,41923,826,1,2,0
5214,41928,826,1,2,0
5215,41916,826,1,2,0
5216,41930,826,1,2,0
5217,41914,826,1,2,0
5218,41926,826,1,2,0
5219,41922,826,1,2,0
5220,41932,826,1,2,0
5221,41917,826,1,2,0
5222,41924,826,1,2,0
5223,41929,826,1,2,0
5224,41919,826,1,2,0
5225,41920,826,1,2,0
5226,41927,826,1,2,0
5227,41933,826,1,2,0
5228,41918,826,1,2,0
5229,41921,826,1,2,0
5230,41925,826,1,2,0
5231,41931,826,1,2,0
5232,41936,826,1,2,0
5233,41941,826,1,2,0
5234,41946,826,1,2,0
5235,41956,826,1,2,0
5236,41951,826,1,2,0
5237,41966,826,1,2,0
5238,41961,826,1,2,0
5239,44932,826,1,2,0
5240,44235,826,1,2,0
5241,43569,826,1,2,0
5242,44295,826,1,2,0
5243,42089,824,1,0,0
5244,42094,824,1,0,0
5245,42099,824,1,0,0
5246,42109,824,1,0,0
5247,42104,824,1,0,0
5248,42119,824,1,0,0
5249,42114,824,1,0,0
5250,42093,824,1,0,0
5251,42098,824,1,0,0
5252,42103,824,1,0,0
5253,42113,824,1,0,0
5254,42108,824,1,0,0
5255,42123,824,1,0,0
5256,42118,824,1,0,0
5257,42134,824,1,0,0
5258,42135,824,1,0,0
5259,42136,824,1,0,0
5260,42138,824,1,0,0
5261,42137,824,1,0,0
5262,42139,824,1,0,0
5263,42140,824,1,0,0
5264,42141,824,1,0,0
5265,42143,824,1,0,0
5266,42142,824,1,0,0
5267,42091,824,1,1,0
5268,42096,824,1,1,0
5269,42101,824,1,1,0
5270,42111,824,1,1,0
5271,42106,824,1,1,0
5272,42121,824,1,1,0
5273,42116,824,1,1,0
5274,42092,824,1,1,0
5275,42097,824,1,1,0
5276,42102,824,1,1,0
5277,42112,824,1,1,0
5278,42107,824,1,1,0
5279,42122,824,1,1,0
5280,42117,824,1,1,0
5281,42124,824,1,1,0
5282,42125,824,1,1,0
5283,42126,824,1,1,0
5284,42128,824,1,1,0
5285,42127,824,1,1,0
5286,42129,824,1,1,0
5287,42130,824,1,1,0
5288,42131,824,1,1,0
5289,42133,824,1,1,0
5290,42132,824,1,1,0
5291,42069,824,1,2,0
5292,42077,824,1,2,0
5293,42082,824,1,2,0
5294,42070,824,1,2,0
5295,42084,824,1,2,0
5296,42068,824,1,2,0
5297,42080,824,1,2,0
5298,42076,824,1,2,0
5299,42086,824,1,2,0
5300,42071,824,1,2,0
5301,42078,824,1,2,0
5302,42083,824,1,2,0
5303,42073,824,1,2,0
5304,42074,824,1,2,0
5305,42081,824,1,2,0
5306,42087,824,1,2,0
5307,42072,824,1,2,0
5308,42075,824,1,2,0
5309,42079,824,1,2,0
5310,42085,824,1,2,0
5311,42090,824,1,2,0
5312,42095,824,1,2,0
5313,42100,824,1,2,0
5314,42110,824,1,2,0
5315,42105,824,1,2,0
5316,42120,824,1,2,0
5317,42115,824,1,2,0
5318,44933,824,1,2,0
5319,44236,824,1,2,0
5320,43577,824,1,2,0
5321,44296,824,1,2,0
5322,42243,829,1,0,0
5323,42248,829,1,0,0
5324,42253,829,1,0,0
5325,42263,829,1,0,0
5326,42258,829,1,0,0
5327,42273,829,1,0,0
5328,42268,829,1,0,0
5329,42247,829,1,0,0
5330,42252,829,1,0,0
5331,42257,829,1,0,0
5332,42267,829,1,0,0
5333,42262,829,1,0,0
5334,42277,829,1,0,0
5335,42272,829,1,0,0
5336,42288,829,1,0,0
5337,42289,829,1,0,0
5338,42290,829,1,0,0
5339,42292,829,1,0,0
5340,42291,829,1,0,0
5341,42293,829,1,0,0
5342,42294,829,1,0,0
5343,42295,829,1,0,0
5344,42297,829,1,0,0
5345,42296,829,1,0,0
5346,42245,829,1,1,0
5347,42250,829,1,1,0
5348,42255,829,1,1,0
5349,42265,829,1,1,0
5350,42260,829,1,1,0
5351,42275,829,1,1,0
5352,42270,829,1,1,0
5353,42246,829,1,1,0
5354,42251,829,1,1,0
5355,42256,829,1,1,0
5356,42266,829,1,1,0
5357,42261,829,1,1,0
5358,42276,829,1,1,0
5359,42271,829,1,1,0
5360,42278,829,1,1,0
5361,42279,829,1,1,0
5362,42280,829,1,1,0
5363,42282,829,1,1,0
5364,42281,829,1,1,0
5365,42283,829,1,1,0
5366,42284,829,1,1,0
5367,42285,829,1,1,0
5368,42287,829,1,1,0
5369,42286,829,1,1,0
5370,42223,829,1,2,0
5371,42231,829,1,2,0
5372,42236,829,1,2,0
5373,42224,829,1,2,0
5374,42238,829,1,2,0
5375,42222,829,1,2,0
5376,42234,829,1,2,0
5377,42230,829,1,2,0
5378,42240,829,1,2,0
5379,42225,829,1,2,0
5380,42232,829,1,2,0
5381,42237,829,1,2,0
5382,42227,829,1,2,0
5383,42228,829,1,2,0
5384,42235,829,1,2,0
5385,42241,829,1,2,0
5386,42226,829,1,2,0
5387,42229,829,1,2,0
5388,42233,829,1,2,0
5389,42239,829,1,2,0
5390,42244,829,1,2,0
5391,42249,829,1,2,0
5392,42254,829,1,2,0
5393,42264,829,1,2,0
5394,42259,829,1,2,0
5395,42274,829,1,2,0
5396,42269,829,1,2,0
5397,44888,829,1,2,0
5398,44237,829,1,2,0
5399,43581,829,1,2,0
5400,44297,829,1,2,0
5401,42397,831,1,0,0
5402,42402,831,1,0,0
5403,42407,831,1,0,0
5404,42417,831,1,0,0
5405,42412,831,1,0,0
5406,42427,831,1,0,0
5407,42422,831,1,0,0
5408,42401,831,1,0,0
5409,42406,831,1,0,0
5410,42411,831,1,0,0
5411,42421,831,1,0,0
5412,42416,831,1,0,0
5413,42431,831,1,0,0
5414,42426,831,1,0,0
5415,42442,831,1,0,0
5416,42443,831,1,0,0
5417,42444,831,1,0,0
5418,42446,831,1,0,0
5419,42445,831,1,0,0
5420,42447,831,1,0,0
5421,42448,831,1,0,0
5422,42449,831,1,0,0
5423,42451,831,1,0,0
5424,42450,831,1,0,0
5425,42399,831,1,1,0
5426,42404,831,1,1,0
5427,42409,831,1,1,0
5428,42419,831,1,1,0
5429,42414,831,1,1,0
5430,42429,831,1,1,0
5431,42424,831,1,1,0
5432,42400,831,1,1,0
5433,42405,831,1,1,0
5434,42410,831,1,1,0
5435,42420,831,1,1,0
5436,42415,831,1,1,0
5437,42430,831,1,1,0
5438,42425,831,1,1,0
5439,42432,831,1,1,0
5440,42433,831,1,1,0
5441,42434,831,1,1,0
5442,42436,831,1,1,0
5443,42435,831,1,1,0
5444,42437,831,1,1,0
5445,42438,831,1,1,0
5446,42439,831,1,1,0
5447,42441,831,1,1,0
5448,42440,831,1,1,0
5449,42377,831,1,2,0
5450,42385,831,1,2,0
5451,42390,831,1,2,0
5452,42378,831,1,2,0
5453,42392,831,1,2,0
5454,42376,831,1,2,0
5455,42388,831,1,2,0
5456,42384,831,1,2,0
5457,42394,831,1,2,0
5458,42379,831,1,2,0
5459,42386,831,1,2,0
5460,42391,831,1,2,0
5461,42381,831,1,2,0
5462,42382,831,1,2,0
5463,42389,831,1,2,0
5464,42395,831,1,2,0
5465,42380,831,1,2,0
5466,42383,831,1,2,0
5467,42387,831,1,2,0
5468,42393,831,1,2,0
5469,42398,831,1,2,0
5470,42403,831,1,2,0
5471,42408,831,1,2,0
5472,42418,831,1,2,0
5473,42413,831,1,2,0
5474,42428,831,1,2,0
5475,42423,831,1,2,0
5476,44930,831,1,2,0
5477,44238,831,1,2,0
5478,43570,831,1,2,0
5479,44298,831,1,2,0
5480,42529,825,1,0,0
5481,42530,825,1,0,0
5482,42531,825,1,0,0
5483,42533,825,1,0,0
5484,42532,825,1,0,0
5485,42534,825,1,0,0
5486,42535,825,1,0,0
5487,42536,825,1,0,0
5488,42538,825,1,0,0
5489,42537,825,1,0,0
5490,42539,825,1,1,0
5491,42540,825,1,1,0
5492,42541,825,1,1,0
5493,42543,825,1,1,0
5494,42542,825,1,1,0
5495,42544,825,1,1,0
5496,42545,825,1,1,0
5497,42546,825,1,1,0
5498,42548,825,1,1,0
5499,42547,825,1,1,0
5500,41759,825,1,1,0
5501,41760,825,1,1,0
5502,41758,825,1,1,0
5503,41768,825,1,1,0
5504,41769,825,1,1,0
5505,41761,825,1,1,0
5506,41757,825,1,1,0
5507,42529,825,1,2,0
5508,42530,825,1,2,0
5509,42531,825,1,2,0
5510,42533,825,1,2,0
5511,42532,825,1,2,0
5512,42534,825,1,2,0
5513,42535,825,1,2,0
5514,42536,825,1,2,0
5515,42538,825,1,2,0
5516,42537,825,1,2,0
5517,44890,825,1,2,0
5518,44889,825,1,2,0
5519,43585,825,1,2,0
5520,44299,825,1,2,0
5521,42549,827,1,0,0
5522,42550,827,1,0,0
5523,42551,827,1,0,0
5524,42553,827,1,0,0
5525,42552,827,1,0,0
5526,42554,827,1,0,0
5527,42555,827,1,0,0
5528,42556,827,1,0,0
5529,42558,827,1,0,0
5530,42557,827,1,0,0
5531,42559,827,1,1,0
5532,42560,827,1,1,0
5533,42561,827,1,1,0
5534,42563,827,1,1,0
5535,42562,827,1,1,0
5536,42564,827,1,1,0
5537,42565,827,1,1,0
5538,42566,827,1,1,0
5539,42568,827,1,1,0
5540,42567,827,1,1,0
5541,41759,827,1,1,0
5542,41760,827,1,1,0
5543,41758,827,1,1,0
5544,41768,827,1,1,0
5545,41769,827,1,1,0
5546,41761,827,1,1,0
5547,41757,827,1,1,0
5548,42549,827,1,2,0
5549,42550,827,1,2,0
5550,42551,827,1,2,0
5551,42553,827,1,2,0
5552,42552,827,1,2,0
5553,42554,827,1,2,0
5554,42555,827,1,2,0
5555,42556,827,1,2,0
5556,42558,827,1,2,0
5557,42557,827,1,2,0
5558,43584,827,1,2,0
5559,44300,827,1,2,0
5560,42549,834,1,0,0
5561,42550,834,1,0,0
5562,42551,834,1,0,0
5563,42553,834,1,0,0
5564,42552,834,1,0,0
5565,42554,834,1,0,0
5566,42555,834,1,0,0
5567,42556,834,1,0,0
5568,42558,834,1,0,0
5569,42557,834,1,0,0
5570,42559,834,1,1,0
5571,42560,834,1,1,0
5572,42561,834,1,1,0
5573,42563,834,1,1,0
5574,42562,834,1,1,0
5575,42564,834,1,1,0
5576,42565,834,1,1,0
5577,42566,834,1,1,0
5578,42568,834,1,1,0
5579,42567,834,1,1,0
5580,41759,834,1,1,0
5581,41760,834,1,1,0
5582,41758,834,1,1,0
5583,41768,834,1,1,0
5584,41769,834,1,1,0
5585,41761,834,1,1,0
5586,41757,834,1,1,0
5587,42549,834,1,2,0
5588,42550,834,1,2,0
5589,42551,834,1,2,0
5590,42553,834,1,2,0
5591,42552,834,1,2,0
5592,42554,834,1,2,0
5593,42555,834,1,2,0
5594,42556,834,1,2,0
5595,42558,834,1,2,0
5596,42557,834,1,2,0
5597,44931,834,1,2,0
5598,43579,834,1,2,0
5599,44301,834,1,2,0
5600,42549,981,1,0,0
5601,42550,981,1,0,0
5602,42551,981,1,0,0
5603,42553,981,1,0,0
5604,42552,981,1,0,0
5605,42554,981,1,0,0
5606,42555,981,1,0,0
5607,42556,981,1,0,0
5608,42558,981,1,0,0
5609,42557,981,1,0,0
5610,42559,981,1,1,0
5611,42560,981,1,1,0
5612,42561,981,1,1,0
5613,42563,981,1,1,0
5614,42562,981,1,1,0
5615,42564,981,1,1,0
5616,42565,981,1,1,0
5617,42566,981,1,1,0
5618,42568,981,1,1,0
5619,42567,981,1,1,0
5620,41759,981,1,1,0
5621,41760,981,1,1,0
5622,41758,981,1,1,0
5623,41768,981,1,1,0
5624,41769,981,1,1,0
5625,41761,981,1,1,0
5626,41757,981,1,1,0
5627,42549,981,1,2,0
5628,42550,981,1,2,0
5629,42551,981,1,2,0
5630,42553,981,1,2,0
5631,42552,981,1,2,0
5632,42554,981,1,2,0
5633,42555,981,1,2,0
5634,42556,981,1,2,0
5635,42558,981,1,2,0
5636,42557,981,1,2,0
5637,44891,981,1,2,0
5638,44892,981,1,2,0
5639,43583,981,1,2,0
5640,44302,981,1,2,0
5641,44550,1008,1,0,0
5642,44555,1008,1,0,0
5643,44560,1008,1,0,0
5644,44570,1008,1,0,0
5645,44565,1008,1,0,0
5646,44580,1008,1,0,0
5647,44575,1008,1,0,0
5648,44551,1008,1,0,0
5649,44556,1008,1,0,0
5650,44561,1008,1,0,0
5651,44571,1008,1,0,0
5652,44566,1008,1,0,0
5653,44581,1008,1,0,0
5654,44576,1008,1,0,0
5655,44595,1008,1,0,0
5656,44596,1008,1,0,0
5657,44597,1008,1,0,0
5658,44599,1008,1,0,0
5659,44598,1008,1,0,0
5660,44600,1008,1,0,0
5661,44601,1008,1,0,0
5662,44602,1008,1,0,0
5663,44604,1008,1,0,0
5664,44603,1008,1,0,0
5665,41759,1008,1,0,0
5666,41760,1008,1,0,0
5667,41758,1008,1,0,0
5668,41768,1008,1,0,0
5669,41769,1008,1,0,0
5670,41761,1008,1,0,0
5671,41757,1008,1,0,0
5672,44552,1008,1,1,0
5673,44557,1008,1,1,0
5674,44562,1008,1,1,0
5675,44572,1008,1,1,0
5676,44567,1008,1,1,0
5677,44582,1008,1,1,0
5678,44577,1008,1,1,0
5679,44554,1008,1,1,0
5680,44559,1008,1,1,0
5681,44564,1008,1,1,0
5682,44574,1008,1,1,0
5683,44569,1008,1,1,0
5684,44584,1008,1,1,0
5685,44579,1008,1,1,0
5686,44585,1008,1,1,0
5687,44586,1008,1,1,0
5688,44587,1008,1,1,0
5689,44589,1008,1,1,0
5690,44588,1008,1,1,0
5691,44590,1008,1,1,0
5692,44591,1008,1,1,0
5693,44592,1008,1,1,0
5694,44594,1008,1,1,0
5695,44593,1008,1,1,0
5696,44551,1008,1,2,0
5697,44556,1008,1,2,0
5698,44561,1008,1,2,0
5699,44571,1008,1,2,0
5700,44566,1008,1,2,0
5701,44581,1008,1,2,0
5702,44576,1008,1,2,0
5703,44553,1008,1,2,0
5704,44558,1008,1,2,0
5705,44563,1008,1,2,0
5706,44573,1008,1,2,0
5707,44568,1008,1,2,0
5708,44583,1008,1,2,0
5709,44578,1008,1,2,0
5710,44487,1008,1,2,0
5711,45007,1008,1,2,0
5712,46344,1027,1,0,0
5713,46349,1027,1,0,0
5714,46354,1027,1,0,0
5715,46364,1027,1,0,0
5716,46359,1027,1,0,0
5717,46374,1027,1,0,0
5718,46369,1027,1,0,0
5719,46345,1027,1,0,0
5720,46350,1027,1,0,0
5721,46355,1027,1,0,0
5722,46365,1027,1,0,0
5723,46360,1027,1,0,0
5724,46375,1027,1,0,0
5725,46370,1027,1,0,0
5726,46389,1027,1,0,0
5727,46390,1027,1,0,0
5728,46391,1027,1,0,0
